article,date,views,language
Radiologische_Waffe,2015-09-18,24.0,de
Radiologische_Waffe,2015-09-19,37.0,de
Radiologische_Waffe,2015-09-20,29.0,de
Radiologische_Waffe,2015-09-21,30.0,de
Radiologische_Waffe,2015-09-22,39.0,de
Radiologische_Waffe,2015-09-23,33.0,de
Radiologische_Waffe,2015-09-24,23.0,de
Radiologische_Waffe,2015-09-25,27.0,de
Radiologische_Waffe,2015-09-26,28.0,de
Radiologische_Waffe,2015-09-27,26.0,de
Radiologische_Waffe,2015-09-28,88.0,de
Radiologische_Waffe,2015-09-29,69.0,de
Radiologische_Waffe,2015-09-30,58.0,de
Radiologische_Waffe,2015-10-01,69.0,de
Radiologische_Waffe,2015-10-02,45.0,de
Radiologische_Waffe,2015-10-03,36.0,de
Radiologische_Waffe,2015-10-04,34.0,de
Radiologische_Waffe,2015-10-05,86.0,de
Radiologische_Waffe,2015-10-06,41.0,de
Radiologische_Waffe,2015-10-07,604.0,de
Radiologische_Waffe,2015-10-08,236.0,de
Radiologische_Waffe,2015-10-09,56.0,de
Radiologische_Waffe,2015-10-10,38.0,de
Radiologische_Waffe,2015-10-11,46.0,de
Radiologische_Waffe,2015-10-12,54.0,de
Radiologische_Waffe,2015-10-13,42.0,de
Radiologische_Waffe,2015-10-14,33.0,de
Radiologische_Waffe,2015-10-15,20.0,de
Radiologische_Waffe,2015-10-16,46.0,de
Radiologische_Waffe,2015-10-17,29.0,de
Radiologische_Waffe,2015-10-18,34.0,de
Radiologische_Waffe,2015-10-19,38.0,de
Radiologische_Waffe,2015-10-20,33.0,de
Radiologische_Waffe,2015-10-21,55.0,de
Radiologische_Waffe,2015-10-22,23.0,de
Radiologische_Waffe,2015-10-23,42.0,de
Radiologische_Waffe,2015-10-24,23.0,de
Radiologische_Waffe,2015-10-25,32.0,de
Radiologische_Waffe,2015-10-26,36.0,de
Radiologische_Waffe,2015-10-27,42.0,de
Radiologische_Waffe,2015-10-28,33.0,de
Radiologische_Waffe,2015-10-29,35.0,de
Radiologische_Waffe,2015-10-30,28.0,de
Radiologische_Waffe,2015-10-31,38.0,de
Radiologische_Waffe,2015-11-01,32.0,de
Radiologische_Waffe,2015-11-02,25.0,de
Radiologische_Waffe,2015-11-03,35.0,de
Radiologische_Waffe,2015-11-04,52.0,de
Radiologische_Waffe,2015-11-05,35.0,de
Radiologische_Waffe,2015-11-06,36.0,de
Radiologische_Waffe,2015-11-07,36.0,de
Radiologische_Waffe,2015-11-08,39.0,de
Radiologische_Waffe,2015-11-09,44.0,de
Radiologische_Waffe,2015-11-10,43.0,de
Radiologische_Waffe,2015-11-11,70.0,de
Radiologische_Waffe,2015-11-12,45.0,de
Radiologische_Waffe,2015-11-13,53.0,de
Radiologische_Waffe,2015-11-14,84.0,de
Radiologische_Waffe,2015-11-15,88.0,de
Radiologische_Waffe,2015-11-16,91.0,de
Radiologische_Waffe,2015-11-17,132.0,de
Radiologische_Waffe,2015-11-18,128.0,de
Radiologische_Waffe,2015-11-19,106.0,de
Radiologische_Waffe,2015-11-20,83.0,de
Radiologische_Waffe,2015-11-21,56.0,de
Radiologische_Waffe,2015-11-22,124.0,de
Radiologische_Waffe,2015-11-23,85.0,de
Radiologische_Waffe,2015-11-24,75.0,de
Radiologische_Waffe,2015-11-25,77.0,de
Radiologische_Waffe,2015-11-26,77.0,de
Radiologische_Waffe,2015-11-27,57.0,de
Radiologische_Waffe,2015-11-28,53.0,de
Radiologische_Waffe,2015-11-29,65.0,de
Radiologische_Waffe,2015-11-30,59.0,de
Radiologische_Waffe,2015-12-01,41.0,de
Radiologische_Waffe,2015-12-02,41.0,de
Radiologische_Waffe,2015-12-03,43.0,de
Radiologische_Waffe,2015-12-04,44.0,de
Radiologische_Waffe,2015-12-05,42.0,de
Radiologische_Waffe,2015-12-06,66.0,de
Radiologische_Waffe,2015-12-07,58.0,de
Radiologische_Waffe,2015-12-08,52.0,de
Radiologische_Waffe,2015-12-09,45.0,de
Radiologische_Waffe,2015-12-10,59.0,de
Radiologische_Waffe,2015-12-11,49.0,de
Radiologische_Waffe,2015-12-12,41.0,de
Radiologische_Waffe,2015-12-13,52.0,de
Radiologische_Waffe,2015-12-14,41.0,de
Radiologische_Waffe,2015-12-15,49.0,de
Radiologische_Waffe,2015-12-16,78.0,de
Radiologische_Waffe,2015-12-17,52.0,de
Radiologische_Waffe,2015-12-18,36.0,de
Radiologische_Waffe,2015-12-19,35.0,de
Radiologische_Waffe,2015-12-20,40.0,de
Radiologische_Waffe,2015-12-21,29.0,de
Radiologische_Waffe,2015-12-22,33.0,de
Radiologische_Waffe,2015-12-23,34.0,de
Radiologische_Waffe,2015-12-24,20.0,de
Radiologische_Waffe,2015-12-25,33.0,de
Radiologische_Waffe,2015-12-26,20.0,de
Radiologische_Waffe,2015-12-27,21.0,de
Radiologische_Waffe,2015-12-28,35.0,de
Radiologische_Waffe,2015-12-29,30.0,de
Radiologische_Waffe,2015-12-30,20.0,de
Radiologische_Waffe,2015-12-31,31.0,de
Radiologische_Waffe,2016-01-01,33.0,de
Radiologische_Waffe,2016-01-02,56.0,de
Radiologische_Waffe,2016-01-03,52.0,de
Radiologische_Waffe,2016-01-04,45.0,de
Radiologische_Waffe,2016-01-05,40.0,de
Radiologische_Waffe,2016-01-06,211.0,de
Radiologische_Waffe,2016-01-07,137.0,de
Radiologische_Waffe,2016-01-08,64.0,de
Radiologische_Waffe,2016-01-09,38.0,de
Radiologische_Waffe,2016-01-10,72.0,de
Radiologische_Waffe,2016-01-11,38.0,de
Radiologische_Waffe,2016-01-12,58.0,de
Radiologische_Waffe,2016-01-13,46.0,de
Radiologische_Waffe,2016-01-14,36.0,de
Radiologische_Waffe,2016-01-15,35.0,de
Radiologische_Waffe,2016-01-16,38.0,de
Radiologische_Waffe,2016-01-17,83.0,de
Radiologische_Waffe,2016-01-18,57.0,de
Radiologische_Waffe,2016-01-19,41.0,de
Radiologische_Waffe,2016-01-20,35.0,de
Radiologische_Waffe,2016-01-21,31.0,de
Radiologische_Waffe,2016-01-22,24.0,de
Radiologische_Waffe,2016-01-23,26.0,de
Radiologische_Waffe,2016-01-24,35.0,de
Radiologische_Waffe,2016-01-25,52.0,de
Radiologische_Waffe,2016-01-26,47.0,de
Radiologische_Waffe,2016-01-27,56.0,de
Radiologische_Waffe,2016-01-28,76.0,de
Radiologische_Waffe,2016-01-29,53.0,de
Radiologische_Waffe,2016-01-30,66.0,de
Radiologische_Waffe,2016-01-31,43.0,de
Radiologische_Waffe,2016-02-01,27.0,de
Radiologische_Waffe,2016-02-02,35.0,de
Radiologische_Waffe,2016-02-03,38.0,de
Radiologische_Waffe,2016-02-04,38.0,de
Radiologische_Waffe,2016-02-05,33.0,de
Radiologische_Waffe,2016-02-06,20.0,de
Radiologische_Waffe,2016-02-07,37.0,de
Radiologische_Waffe,2016-02-08,39.0,de
Radiologische_Waffe,2016-02-09,45.0,de
Radiologische_Waffe,2016-02-10,34.0,de
Radiologische_Waffe,2016-02-11,41.0,de
Radiologische_Waffe,2016-02-12,47.0,de
Radiologische_Waffe,2016-02-13,30.0,de
Radiologische_Waffe,2016-02-14,45.0,de
Radiologische_Waffe,2016-02-15,47.0,de
Radiologische_Waffe,2016-02-16,47.0,de
Radiologische_Waffe,2016-02-17,77.0,de
Radiologische_Waffe,2016-02-18,130.0,de
Radiologische_Waffe,2016-02-19,105.0,de
Radiologische_Waffe,2016-02-20,55.0,de
Radiologische_Waffe,2016-02-21,35.0,de
Radiologische_Waffe,2016-02-22,46.0,de
Radiologische_Waffe,2016-02-23,45.0,de
Radiologische_Waffe,2016-02-24,39.0,de
Radiologische_Waffe,2016-02-25,47.0,de
Radiologische_Waffe,2016-02-26,27.0,de
Radiologische_Waffe,2016-02-27,39.0,de
Radiologische_Waffe,2016-02-28,46.0,de
Radiologische_Waffe,2016-02-29,70.0,de
Radiologische_Waffe,2016-03-01,68.0,de
Radiologische_Waffe,2016-03-02,68.0,de
Radiologische_Waffe,2016-03-03,72.0,de
Radiologische_Waffe,2016-03-04,47.0,de
Radiologische_Waffe,2016-03-05,27.0,de
Radiologische_Waffe,2016-03-06,44.0,de
Radiologische_Waffe,2016-03-07,47.0,de
Radiologische_Waffe,2016-03-08,46.0,de
Radiologische_Waffe,2016-03-09,39.0,de
Radiologische_Waffe,2016-03-10,40.0,de
Radiologische_Waffe,2016-03-11,39.0,de
Radiologische_Waffe,2016-03-12,56.0,de
Radiologische_Waffe,2016-03-13,39.0,de
Radiologische_Waffe,2016-03-14,41.0,de
Radiologische_Waffe,2016-03-15,46.0,de
Radiologische_Waffe,2016-03-16,84.0,de
Radiologische_Waffe,2016-03-17,64.0,de
Radiologische_Waffe,2016-03-18,46.0,de
Radiologische_Waffe,2016-03-19,45.0,de
Radiologische_Waffe,2016-03-20,29.0,de
Radiologische_Waffe,2016-03-21,37.0,de
Radiologische_Waffe,2016-03-22,234.0,de
Radiologische_Waffe,2016-03-23,659.0,de
Radiologische_Waffe,2016-03-24,901.0,de
Radiologische_Waffe,2016-03-25,361.0,de
Radiologische_Waffe,2016-03-26,313.0,de
Radiologische_Waffe,2016-03-27,141.0,de
Radiologische_Waffe,2016-03-28,140.0,de
Radiologische_Waffe,2016-03-29,137.0,de
Radiologische_Waffe,2016-03-30,314.0,de
Radiologische_Waffe,2016-03-31,859.0,de
Radiologische_Waffe,2016-04-01,539.0,de
Radiologische_Waffe,2016-04-02,389.0,de
Radiologische_Waffe,2016-04-03,149.0,de
Radiologische_Waffe,2016-04-04,91.0,de
Radiologische_Waffe,2016-04-05,100.0,de
Radiologische_Waffe,2016-04-06,80.0,de
Radiologische_Waffe,2016-04-07,49.0,de
Radiologische_Waffe,2016-04-08,57.0,de
Radiologische_Waffe,2016-04-09,40.0,de
Radiologische_Waffe,2016-04-10,65.0,de
Radiologische_Waffe,2016-04-11,48.0,de
Radiologische_Waffe,2016-04-12,51.0,de
Radiologische_Waffe,2016-04-13,56.0,de
Radiologische_Waffe,2016-04-14,253.0,de
Radiologische_Waffe,2016-04-15,77.0,de
Radiologische_Waffe,2016-04-16,45.0,de
Radiologische_Waffe,2016-04-17,51.0,de
Radiologische_Waffe,2016-04-18,48.0,de
Radiologische_Waffe,2016-04-19,51.0,de
Radiologische_Waffe,2016-04-20,83.0,de
Radiologische_Waffe,2016-04-21,52.0,de
Radiologische_Waffe,2016-04-22,50.0,de
Radiologische_Waffe,2016-04-23,40.0,de
Radiologische_Waffe,2016-04-24,42.0,de
Radiologische_Waffe,2016-04-25,55.0,de
Radiologische_Waffe,2016-04-26,101.0,de
Radiologische_Waffe,2016-04-27,71.0,de
Radiologische_Waffe,2016-04-28,76.0,de
Radiologische_Waffe,2016-04-29,34.0,de
Radiologische_Waffe,2016-04-30,50.0,de
Radiologische_Waffe,2016-05-01,59.0,de
Radiologische_Waffe,2016-05-02,52.0,de
Radiologische_Waffe,2016-05-03,41.0,de
Radiologische_Waffe,2016-05-04,38.0,de
Radiologische_Waffe,2016-05-05,60.0,de
Radiologische_Waffe,2016-05-06,33.0,de
Radiologische_Waffe,2016-05-07,16.0,de
Radiologische_Waffe,2016-05-08,52.0,de
Radiologische_Waffe,2016-05-09,41.0,de
Radiologische_Waffe,2016-05-10,48.0,de
Radiologische_Waffe,2016-05-11,39.0,de
Radiologische_Waffe,2016-05-12,40.0,de
Radiologische_Waffe,2016-05-13,41.0,de
Radiologische_Waffe,2016-05-14,27.0,de
Radiologische_Waffe,2016-05-15,37.0,de
Radiologische_Waffe,2016-05-16,48.0,de
Radiologische_Waffe,2016-05-17,38.0,de
Radiologische_Waffe,2016-05-18,33.0,de
Radiologische_Waffe,2016-05-19,55.0,de
Radiologische_Waffe,2016-05-20,36.0,de
Radiologische_Waffe,2016-05-21,43.0,de
Radiologische_Waffe,2016-05-22,35.0,de
Radiologische_Waffe,2016-05-23,52.0,de
Radiologische_Waffe,2016-05-24,52.0,de
Radiologische_Waffe,2016-05-25,67.0,de
Radiologische_Waffe,2016-05-26,23.0,de
Radiologische_Waffe,2016-05-27,53.0,de
Radiologische_Waffe,2016-05-28,45.0,de
Radiologische_Waffe,2016-05-29,43.0,de
Radiologische_Waffe,2016-05-30,43.0,de
Radiologische_Waffe,2016-05-31,45.0,de
Radiologische_Waffe,2016-06-01,85.0,de
Radiologische_Waffe,2016-06-02,46.0,de
Radiologische_Waffe,2016-06-03,32.0,de
Radiologische_Waffe,2016-06-04,36.0,de
Radiologische_Waffe,2016-06-05,35.0,de
Radiologische_Waffe,2016-06-06,39.0,de
Radiologische_Waffe,2016-06-07,53.0,de
Radiologische_Waffe,2016-06-08,46.0,de
Radiologische_Waffe,2016-06-09,53.0,de
Radiologische_Waffe,2016-06-10,29.0,de
Radiologische_Waffe,2016-06-11,35.0,de
Radiologische_Waffe,2016-06-12,42.0,de
Radiologische_Waffe,2016-06-13,57.0,de
Radiologische_Waffe,2016-06-14,53.0,de
Radiologische_Waffe,2016-06-15,53.0,de
Radiologische_Waffe,2016-06-16,36.0,de
Radiologische_Waffe,2016-06-17,31.0,de
Radiologische_Waffe,2016-06-18,28.0,de
Radiologische_Waffe,2016-06-19,21.0,de
Radiologische_Waffe,2016-06-20,43.0,de
Radiologische_Waffe,2016-06-21,38.0,de
Radiologische_Waffe,2016-06-22,31.0,de
Radiologische_Waffe,2016-06-23,42.0,de
Radiologische_Waffe,2016-06-24,23.0,de
Radiologische_Waffe,2016-06-25,23.0,de
Radiologische_Waffe,2016-06-26,23.0,de
Radiologische_Waffe,2016-06-27,53.0,de
Radiologische_Waffe,2016-06-28,33.0,de
Radiologische_Waffe,2016-06-29,34.0,de
Radiologische_Waffe,2016-06-30,35.0,de
Radiologische_Waffe,2016-07-01,29.0,de
Radiologische_Waffe,2016-07-02,26.0,de
Radiologische_Waffe,2016-07-03,30.0,de
Radiologische_Waffe,2016-07-04,36.0,de
Radiologische_Waffe,2016-07-05,39.0,de
Radiologische_Waffe,2016-07-06,45.0,de
Radiologische_Waffe,2016-07-07,54.0,de
Radiologische_Waffe,2016-07-08,33.0,de
Radiologische_Waffe,2016-07-09,21.0,de
Radiologische_Waffe,2016-07-10,42.0,de
Radiologische_Waffe,2016-07-11,34.0,de
Radiologische_Waffe,2016-07-12,40.0,de
Radiologische_Waffe,2016-07-13,30.0,de
Radiologische_Waffe,2016-07-14,35.0,de
Radiologische_Waffe,2016-07-15,40.0,de
Radiologische_Waffe,2016-07-16,40.0,de
Radiologische_Waffe,2016-07-17,34.0,de
Radiologische_Waffe,2016-07-18,56.0,de
Radiologische_Waffe,2016-07-19,26.0,de
Radiologische_Waffe,2016-07-20,34.0,de
Radiologische_Waffe,2016-07-21,35.0,de
Radiologische_Waffe,2016-07-22,42.0,de
Radiologische_Waffe,2016-07-23,35.0,de
Radiologische_Waffe,2016-07-24,46.0,de
Radiologische_Waffe,2016-07-25,39.0,de
Radiologische_Waffe,2016-07-26,49.0,de
Radiologische_Waffe,2016-07-27,57.0,de
Radiologische_Waffe,2016-07-28,55.0,de
Radiologische_Waffe,2016-07-29,42.0,de
Radiologische_Waffe,2016-07-30,31.0,de
Radiologische_Waffe,2016-07-31,39.0,de
Radiologische_Waffe,2016-08-01,41.0,de
Radiologische_Waffe,2016-08-02,32.0,de
Radiologische_Waffe,2016-08-03,29.0,de
Radiologische_Waffe,2016-08-04,59.0,de
Radiologische_Waffe,2016-08-05,22.0,de
Radiologische_Waffe,2016-08-06,42.0,de
Radiologische_Waffe,2016-08-07,37.0,de
Radiologische_Waffe,2016-08-08,41.0,de
Radiologische_Waffe,2016-08-09,36.0,de
Radiologische_Waffe,2016-08-10,48.0,de
Radiologische_Waffe,2016-08-11,26.0,de
Radiologische_Waffe,2016-08-12,41.0,de
Radiologische_Waffe,2016-08-13,25.0,de
Radiologische_Waffe,2016-08-14,35.0,de
Radiologische_Waffe,2016-08-15,39.0,de
Radiologische_Waffe,2016-08-16,34.0,de
Radiologische_Waffe,2016-08-17,49.0,de
Radiologische_Waffe,2016-08-18,45.0,de
Radiologische_Waffe,2016-08-19,25.0,de
Radiologische_Waffe,2016-08-20,40.0,de
Radiologische_Waffe,2016-08-21,2304.0,de
Radiologische_Waffe,2016-08-22,733.0,de
Radiologische_Waffe,2016-08-23,159.0,de
Radiologische_Waffe,2016-08-24,150.0,de
Radiologische_Waffe,2016-08-25,141.0,de
Radiologische_Waffe,2016-08-26,54.0,de
Radiologische_Waffe,2016-08-27,41.0,de
Radiologische_Waffe,2016-08-28,54.0,de
Radiologische_Waffe,2016-08-29,55.0,de
Radiologische_Waffe,2016-08-30,47.0,de
Radiologische_Waffe,2016-08-31,35.0,de
Radiologische_Waffe,2016-09-01,26.0,de
Radiologische_Waffe,2016-09-02,35.0,de
Radiologische_Waffe,2016-09-03,23.0,de
Radiologische_Waffe,2016-09-04,62.0,de
Radiologische_Waffe,2016-09-05,34.0,de
Radiologische_Waffe,2016-09-06,40.0,de
Radiologische_Waffe,2016-09-07,46.0,de
Radiologische_Waffe,2016-09-08,42.0,de
Radiologische_Waffe,2016-09-09,56.0,de
Radiologische_Waffe,2016-09-10,52.0,de
Radiologische_Waffe,2016-09-11,31.0,de
Radiologische_Waffe,2016-09-12,44.0,de
Radiologische_Waffe,2016-09-13,37.0,de
Radiologische_Waffe,2016-09-14,36.0,de
Radiologische_Waffe,2016-09-15,34.0,de
Radiologische_Waffe,2016-09-16,47.0,de
Radiologische_Waffe,2016-09-17,32.0,de
Radiologische_Waffe,2016-09-18,45.0,de
Radiologische_Waffe,2016-09-19,41.0,de
Radiologische_Waffe,2016-09-20,43.0,de
Radiologische_Waffe,2016-09-21,49.0,de
Radiologische_Waffe,2016-09-22,40.0,de
Radiologische_Waffe,2016-09-23,25.0,de
Radiologische_Waffe,2016-09-24,27.0,de
Radiologische_Waffe,2016-09-25,54.0,de
Radiologische_Waffe,2016-09-26,41.0,de
Radiologische_Waffe,2016-09-27,47.0,de
Radiologische_Waffe,2016-09-28,38.0,de
Radiologische_Waffe,2016-09-29,94.0,de
Radiologische_Waffe,2016-09-30,46.0,de
Radiologische_Waffe,2016-10-01,41.0,de
Radiologische_Waffe,2016-10-02,35.0,de
Radiologische_Waffe,2016-10-03,57.0,de
Radiologische_Waffe,2016-10-04,48.0,de
Radiologische_Waffe,2016-10-05,33.0,de
Radiologische_Waffe,2016-10-06,31.0,de
Radiologische_Waffe,2016-10-07,28.0,de
Radiologische_Waffe,2016-10-08,178.0,de
Radiologische_Waffe,2016-10-09,90.0,de
Radiologische_Waffe,2016-10-10,59.0,de
Radiologische_Waffe,2016-10-11,34.0,de
Radiologische_Waffe,2016-10-12,33.0,de
Radiologische_Waffe,2016-10-13,42.0,de
Radiologische_Waffe,2016-10-14,52.0,de
Radiologische_Waffe,2016-10-15,17.0,de
Radiologische_Waffe,2016-10-16,19.0,de
Radiologische_Waffe,2016-10-17,49.0,de
Radiologische_Waffe,2016-10-18,32.0,de
Radiologische_Waffe,2016-10-19,32.0,de
Radiologische_Waffe,2016-10-20,42.0,de
Radiologische_Waffe,2016-10-21,37.0,de
Radiologische_Waffe,2016-10-22,60.0,de
Radiologische_Waffe,2016-10-23,51.0,de
Radiologische_Waffe,2016-10-24,76.0,de
Radiologische_Waffe,2016-10-25,36.0,de
Radiologische_Waffe,2016-10-26,53.0,de
Radiologische_Waffe,2016-10-27,36.0,de
Radiologische_Waffe,2016-10-28,35.0,de
Radiologische_Waffe,2016-10-29,25.0,de
Radiologische_Waffe,2016-10-30,40.0,de
Radiologische_Waffe,2016-10-31,39.0,de
Radiologische_Waffe,2016-11-01,36.0,de
Radiologische_Waffe,2016-11-02,38.0,de
Radiologische_Waffe,2016-11-03,38.0,de
Radiologische_Waffe,2016-11-04,31.0,de
Radiologische_Waffe,2016-11-05,25.0,de
Radiologische_Waffe,2016-11-06,39.0,de
Radiologische_Waffe,2016-11-07,59.0,de
Radiologische_Waffe,2016-11-08,45.0,de
Radiologische_Waffe,2016-11-09,47.0,de
Radiologische_Waffe,2016-11-10,74.0,de
Radiologische_Waffe,2016-11-11,55.0,de
Radiologische_Waffe,2016-11-12,33.0,de
Radiologische_Waffe,2016-11-13,44.0,de
Radiologische_Waffe,2016-11-14,30.0,de
Radiologische_Waffe,2016-11-15,32.0,de
Radiologische_Waffe,2016-11-16,35.0,de
Radiologische_Waffe,2016-11-17,49.0,de
Radiologische_Waffe,2016-11-18,33.0,de
Radiologische_Waffe,2016-11-19,48.0,de
Radiologische_Waffe,2016-11-20,37.0,de
Radiologische_Waffe,2016-11-21,42.0,de
Radiologische_Waffe,2016-11-22,41.0,de
Radiologische_Waffe,2016-11-23,48.0,de
Radiologische_Waffe,2016-11-24,33.0,de
Radiologische_Waffe,2016-11-25,41.0,de
Radiologische_Waffe,2016-11-26,33.0,de
Radiologische_Waffe,2016-11-27,40.0,de
Radiologische_Waffe,2016-11-28,45.0,de
Radiologische_Waffe,2016-11-29,53.0,de
Radiologische_Waffe,2016-11-30,47.0,de
Radiologische_Waffe,2016-12-01,45.0,de
Radiologische_Waffe,2016-12-02,43.0,de
Radiologische_Waffe,2016-12-03,26.0,de
Radiologische_Waffe,2016-12-04,47.0,de
Radiologische_Waffe,2016-12-05,44.0,de
Radiologische_Waffe,2016-12-06,41.0,de
Radiologische_Waffe,2016-12-07,55.0,de
Radiologische_Waffe,2016-12-08,33.0,de
Radiologische_Waffe,2016-12-09,36.0,de
Radiologische_Waffe,2016-12-10,42.0,de
Radiologische_Waffe,2016-12-11,50.0,de
Radiologische_Waffe,2016-12-12,49.0,de
Radiologische_Waffe,2016-12-13,41.0,de
Radiologische_Waffe,2016-12-14,54.0,de
Radiologische_Waffe,2016-12-15,40.0,de
Radiologische_Waffe,2016-12-16,34.0,de
Radiologische_Waffe,2016-12-17,30.0,de
Radiologische_Waffe,2016-12-18,46.0,de
Radiologische_Waffe,2016-12-19,62.0,de
Radiologische_Waffe,2016-12-20,48.0,de
Radiologische_Waffe,2016-12-21,36.0,de
Radiologische_Waffe,2016-12-22,38.0,de
Radiologische_Waffe,2016-12-23,43.0,de
Radiologische_Waffe,2016-12-24,26.0,de
Radiologische_Waffe,2016-12-25,33.0,de
Radiologische_Waffe,2016-12-26,28.0,de
Radiologische_Waffe,2016-12-27,32.0,de
Radiologische_Waffe,2016-12-28,47.0,de
Radiologische_Waffe,2016-12-29,36.0,de
Radiologische_Waffe,2016-12-30,35.0,de
Radiologische_Waffe,2016-12-31,37.0,de
Radiologische_Waffe,2017-01-01,45.0,de
Radiologische_Waffe,2017-01-02,41.0,de
Radiologische_Waffe,2017-01-03,57.0,de
Radiologische_Waffe,2017-01-04,46.0,de
Radiologische_Waffe,2017-01-05,53.0,de
Radiologische_Waffe,2017-01-06,53.0,de
Radiologische_Waffe,2017-01-07,40.0,de
Radiologische_Waffe,2017-01-08,32.0,de
Radiologische_Waffe,2017-01-09,49.0,de
Radiologische_Waffe,2017-01-10,37.0,de
Radiologische_Waffe,2017-01-11,30.0,de
Radiologische_Waffe,2017-01-12,51.0,de
Radiologische_Waffe,2017-01-13,34.0,de
Radiologische_Waffe,2017-01-14,31.0,de
Radiologische_Waffe,2017-01-15,51.0,de
Radiologische_Waffe,2017-01-16,40.0,de
Radiologische_Waffe,2017-01-17,72.0,de
Radiologische_Waffe,2017-01-18,146.0,de
Radiologische_Waffe,2017-01-19,50.0,de
Radiologische_Waffe,2017-01-20,78.0,de
Radiologische_Waffe,2017-01-21,56.0,de
Radiologische_Waffe,2017-01-22,52.0,de
Radiologische_Waffe,2017-01-23,55.0,de
Radiologische_Waffe,2017-01-24,34.0,de
Radiologische_Waffe,2017-01-25,48.0,de
Radiologische_Waffe,2017-01-26,49.0,de
Radiologische_Waffe,2017-01-27,40.0,de
Radiologische_Waffe,2017-01-28,51.0,de
Radiologische_Waffe,2017-01-29,40.0,de
Radiologische_Waffe,2017-01-30,42.0,de
Radiologische_Waffe,2017-01-31,55.0,de
Radiologische_Waffe,2017-02-01,40.0,de
Radiologische_Waffe,2017-02-02,69.0,de
Radiologische_Waffe,2017-02-03,54.0,de
Radiologische_Waffe,2017-02-04,34.0,de
Radiologische_Waffe,2017-02-05,48.0,de
Radiologische_Waffe,2017-02-06,51.0,de
Radiologische_Waffe,2017-02-07,35.0,de
Radiologische_Waffe,2017-02-08,42.0,de
Radiologische_Waffe,2017-02-09,37.0,de
Radiologische_Waffe,2017-02-10,36.0,de
Radiologische_Waffe,2017-02-11,40.0,de
Radiologische_Waffe,2017-02-12,37.0,de
Radiologische_Waffe,2017-02-13,53.0,de
Radiologische_Waffe,2017-02-14,32.0,de
Radiologische_Waffe,2017-02-15,37.0,de
Radiologische_Waffe,2017-02-16,57.0,de
Radiologische_Waffe,2017-02-17,46.0,de
Radiologische_Waffe,2017-02-18,38.0,de
Radiologische_Waffe,2017-02-19,31.0,de
Radiologische_Waffe,2017-02-20,48.0,de
Radiologische_Waffe,2017-02-21,39.0,de
Radiologische_Waffe,2017-02-22,47.0,de
Radiologische_Waffe,2017-02-23,43.0,de
Radiologische_Waffe,2017-02-24,106.0,de
Radiologische_Waffe,2017-02-25,80.0,de
Radiologische_Waffe,2017-02-26,43.0,de
Radiologische_Waffe,2017-02-27,38.0,de
Radiologische_Waffe,2017-02-28,61.0,de
Radiologische_Waffe,2017-03-01,52.0,de
Radiologische_Waffe,2017-03-02,48.0,de
Radiologische_Waffe,2017-03-03,36.0,de
Radiologische_Waffe,2017-03-04,48.0,de
Radiologische_Waffe,2017-03-05,56.0,de
Radiologische_Waffe,2017-03-06,46.0,de
Radiologische_Waffe,2017-03-07,57.0,de
Radiologische_Waffe,2017-03-08,59.0,de
Radiologische_Waffe,2017-03-09,39.0,de
Radiologische_Waffe,2017-03-10,32.0,de
Radiologische_Waffe,2017-03-11,44.0,de
Radiologische_Waffe,2017-03-12,57.0,de
Radiologische_Waffe,2017-03-13,46.0,de
Radiologische_Waffe,2017-03-14,62.0,de
Radiologische_Waffe,2017-03-15,49.0,de
Radiologische_Waffe,2017-03-16,34.0,de
Radiologische_Waffe,2017-03-17,43.0,de
Radiologische_Waffe,2017-03-18,34.0,de
Radiologische_Waffe,2017-03-19,40.0,de
Radiologische_Waffe,2017-03-20,101.0,de
Radiologische_Waffe,2017-03-21,58.0,de
Radiologische_Waffe,2017-03-22,81.0,de
Radiologische_Waffe,2017-03-23,45.0,de
Radiologische_Waffe,2017-03-24,42.0,de
Radiologische_Waffe,2017-03-25,36.0,de
Radiologische_Waffe,2017-03-26,44.0,de
Radiologische_Waffe,2017-03-27,46.0,de
Radiologische_Waffe,2017-03-28,40.0,de
Radiologische_Waffe,2017-03-29,31.0,de
Radiologische_Waffe,2017-03-30,44.0,de
Radiologische_Waffe,2017-03-31,20.0,de
Radiologische_Waffe,2017-04-01,32.0,de
Radiologische_Waffe,2017-04-02,41.0,de
Radiologische_Waffe,2017-04-03,36.0,de
Radiologische_Waffe,2017-04-04,54.0,de
Radiologische_Waffe,2017-04-05,45.0,de
Radiologische_Waffe,2017-04-06,59.0,de
Radiologische_Waffe,2017-04-07,74.0,de
Radiologische_Waffe,2017-04-08,40.0,de
Radiologische_Waffe,2017-04-09,47.0,de
Radiologische_Waffe,2017-04-10,57.0,de
Radiologische_Waffe,2017-04-11,80.0,de
Radiologische_Waffe,2017-04-12,80.0,de
Radiologische_Waffe,2017-04-13,368.0,de
Radiologische_Waffe,2017-04-14,153.0,de
Radiologische_Waffe,2017-04-15,95.0,de
Radiologische_Waffe,2017-04-16,78.0,de
Radiologische_Waffe,2017-04-17,73.0,de
Radiologische_Waffe,2017-04-18,63.0,de
Radiologische_Waffe,2017-04-19,55.0,de
Radiologische_Waffe,2017-04-20,57.0,de
Radiologische_Waffe,2017-04-21,45.0,de
